"Age_group","Date","Residual","yday"
"Under 1 year",2017-01-30,-0.0575487912584328,30
"Under 1 year",2017-02-06,0.00791407854954816,37
"Under 1 year",2017-02-13,0.13249193899384,44
"Under 1 year",2017-02-20,-0.108862111274669,51
"Under 1 year",2017-02-27,0.0971248546810558,58
"Under 1 year",2017-03-06,-0.00211255286984758,65
"Under 1 year",2017-03-13,0.267799942301658,72
"Under 1 year",2017-03-20,-0.0743432497346906,79
"Under 1 year",2017-03-27,0.0947493282050894,86
"Under 1 year",2017-04-03,0.183200125963559,93
"Under 1 year",2017-04-10,-0.257100747816282,100
"Under 1 year",2017-04-17,0.289433813345759,107
"Under 1 year",2017-04-24,0.218856272793106,114
"Under 1 year",2017-05-01,-0.073361496163636,121
"Under 1 year",2017-05-08,-0.360973140091435,128
"Under 1 year",2017-05-15,-0.371691419686176,135
"Under 1 year",2017-05-22,0.32598094114612,142
"Under 1 year",2017-05-29,0.100670735687061,149
"Under 1 year",2017-06-05,0.167900859963748,156
"Under 1 year",2017-06-12,0.0550805148457555,163
"Under 1 year",2017-06-19,0.243233050589494,170
"Under 1 year",2017-06-26,0.249000310247984,177
"Under 1 year",2017-07-03,0.167292426200949,184
"Under 1 year",2017-07-10,0.0768294622212851,191
"Under 1 year",2017-07-17,0.114425521473632,198
"Under 1 year",2017-07-24,-0.319057423331127,205
"Under 1 year",2017-07-31,-0.0143344535702675,212
"Under 1 year",2017-08-07,-0.0479824106991096,219
"Under 1 year",2017-08-14,-0.00707836044469872,226
"Under 1 year",2017-08-21,0.0662130351006777,233
"Under 1 year",2017-08-28,0.028218604831121,240
"Under 1 year",2017-09-04,0.152244663088842,247
"Under 1 year",2017-09-11,-0.171628641375366,254
"Under 1 year",2017-09-18,0.0545195714227581,261
"Under 1 year",2017-09-25,-0.274868635053665,268
"Under 1 year",2017-10-02,0.311197489343229,275
"Under 1 year",2017-10-09,-0.0373535558160835,282
"Under 1 year",2017-10-16,0.0619689289810241,289
"Under 1 year",2017-10-23,0.182276248587609,296
"Under 1 year",2017-10-30,0.0537486090114818,303
"Under 1 year",2017-11-06,-0.0909187917494567,310
"Under 1 year",2017-11-13,-0.0903807965912772,317
"Under 1 year",2017-11-20,-0.167474344051568,324
"Under 1 year",2017-11-27,0.156514424144943,331
"Under 1 year",2017-12-04,0.304943084945875,338
"Under 1 year",2017-12-11,-0.189167238972252,345
"Under 1 year",2017-12-18,-0.098357639170523,352
"Under 1 year",2017-12-25,-0.371621381597027,359
"Under 1 year",2018-01-01,0.114548547014168,1
"Under 1 year",2018-01-08,0.238089068610094,8
"Under 1 year",2018-01-15,0.18192658680685,15
"Under 1 year",2018-01-22,-0.0627605489891617,22
"Under 1 year",2018-01-29,-0.149919620692876,29
"Under 1 year",2018-02-05,-0.0767934126029941,36
"Under 1 year",2018-02-12,-0.162521748426147,43
"Under 1 year",2018-02-19,-0.45417411889829,50
"Under 1 year",2018-02-26,-0.128287710975229,57
"Under 1 year",2018-03-05,-0.0907675821630185,64
"Under 1 year",2018-03-12,-0.131207369212909,71
"Under 1 year",2018-03-19,0.204091739692739,78
"Under 1 year",2018-03-26,-0.187797164738176,85
"Under 1 year",2018-04-02,-0.0225359580987217,92
"Under 1 year",2018-04-09,-0.53277760185073,99
"Under 1 year",2018-04-16,0.0088644647999957,106
"Under 1 year",2018-04-23,0.106265081011772,113
"Under 1 year",2018-04-30,0.00779693936759755,120
"Under 1 year",2018-05-07,-0.0190581818140915,127
